objno_deep2,z_pred
13036478,0.7046579401434635
11037772,1.0470053854456218
13032926,0.7509104402807062
12015392,0.8225458411629838
12008827,1.0516050355946875
13050172,0.6341259116352236
12020308,0.8602606981708788
12027772,1.0805852269662497
13010374,0.9535239646676408
12003792,0.6829064064386557
13018943,0.37440737528197776
12024858,0.4206560431835561
14016974,0.6184348599731856
12028140,0.9726239799381617
12012326,0.41030085581792336
13063956,0.717940367841747
11021273,0.8816808680599634
11032910,0.6004866281680465
11026927,0.5218935679574389
13058766,0.60161018533034
11026386,1.0398518628102695
13040203,1.0992520075385614
14100370,0.4805721039435732
12008510,0.306440896120792
12011295,0.5026534410154981
14012797,0.4291119618780514
12005047,0.8882302659804953
13009902,0.6646390044708534
14027189,0.8720504515418108
13026154,1.0992520075385614
13004292,0.4541244169335834
12101094,1.0692327516577
11007848,0.31647177788958925
11047679,0.5469653023427122
13035903,1.1793670638209672
13010896,0.7486997319293857
14006821,0.5659552762235982
11046473,0.64800725482366
13064139,0.3800712065428818
13024769,0.7364349894945865
11046267,0.5318398937671502
12100759,1.0063965133561945
13042361,0.9130187759996471
12009037,0.8287802977525206
12012215,0.37304919755988486
14100096,0.9649745798651624
11031303,0.912221222375564
13044266,0.6021335123968428
11044182,0.5260218409434448
12011668,0.7894422425961866
13101995,0.6634896697855898
14028429,0.497487115688743
13049825,0.2844277736391928
13040741,0.3906244590097557
11038273,0.5738260005497364
12020063,0.5314791708121968
11021746,0.8199624457550382
12017388,0.8633992727608004
11026382,0.2674961511120246
12008911,1.1930382361750484
13063856,0.7711616669600592
13026542,0.7730188249577823
11051499,0.8668341528991631
12011767,1.1790453274451562
13010099,0.6873065593568066
12003765,0.7208331270089208
13041676,0.2708200061024165
11032358,0.5417005712150822
13010254,1.2987287052909477
12025231,0.07501373292870464
13020230,0.7989067410999876
14016225,0.7063958225748527
12007511,0.8892371074633909
12013238,0.6089511109972282
12015531,0.6723565529607187
12012064,0.37224003699269065
14017982,0.272016602586624
14023644,0.5778596944172942
11039706,0.6776412531671038
13026112,0.4288963322062154
13033731,1.257917608074251
12016719,0.6074869949235231
